text, labeling
힘이 드는 순간 가족이 있기에 의지하고 서로 웃을수 있게 되는 생각과 말인것 같았어요 그리고 힘들때 늘 의지가 되어주는 아버지를 통하여 장애를 가진 가족의 편견을 물리치고 더 따뜻하고 하나가 되며 행복을 만들어가고 있다는것을 가슴이 뭉클하게 느끼게 되었습니다~, 1
장애인 취업 꿀팁이 좋았어요. 특히 장애인 취업성공패키지는 취업 성공에 도움이 될 것 같아요, 2
"두 딸에게 진심을 전하는 은지, 은솔양의 어머님을 보며 저 또한 두 아이의 엄마로서 그 심정을 너무나 잘 알 것 같아서 눈시울이 붉어지네요..ㅠ 장애를 가진 이, 그 가족들도 걱정 없이 모두와 더불어 살 수 있는 세상이 빨리 올 수 있도록 국가와 국민들이 힘을 모아 다 같이 노력합시다!", 0
최고 중증 발달 장애인들에게 맞춤형 11 돌봄 서비스를 제공하는게 꼭 필요했던 것 같아서 공감이 많이 됐어요. 제가 장애인 시설에서 좀 일한 경험이 있는데 정말 어려운 문제이고 이분들에게 꼭 필요한 도움이라고 생각됩니다. 그리고 제 이웃 바로 옆집에 발달 장애인 어린이가 있는데 그 집에서도 이렇게 정부 지원 도움을 받더라고요. 우리나라 복지가 많이 좋아졌다고 생각했어요., 2
언어재활과 를 전공한 언니 은지님 어떤 전공을 선택할지 고민을 많이 하며 동생을 위해 언어 치료사가되어 도움이되고 싶어 선택한 가족을 위한 사랑의 마음이 느껴져 마음이 찡하고 뭉클하네요 희망가득 더불어 사는 세삭 약자복지 더더더 가까이 더욱 많은 사랑받기를 응원해요, 1
11 돌봄 서비스를 제공이니 꽤나 좋은 방향이네요~, 2
최중증 발달장애인을 위한 11 돌봄서비스 소개 부분이 감동적이었습니다. 사각지대에 있던 분들을 위한 세심한 배려가 느껴집니다., 2
아버지와 함께 출근하시는 모습이 감동적이였습니다. 좋은 지원을 통해 장애인분들이 힘을 얻으셨으면 좋겠습니다. 약자복지를 통해 더 나은 미래를 만들어가길 바랍니다., 1
제가 후원 조금이라도 할께요, 0
버려지는 동물들이 너무 많은거 같네요. 본인의 시간과 비용을 희생하여 주변의 어렵고 도움이 필요한 이웃을 돕는 모든 봉사자분들 정말 감사하고 멋있습니다. 우리모두 주변의 이웃들을 도우면 좋겠습니다., 0
정부는 쓸데없는데 돈쓰지말고 전국 유기견들 중성화시켜서 개체수를 줄이는게 최선아닐까요?, 3
"반려동물 입양 자격증 제도가 시급합니다. 보호자와 반려동물들의 교육은 필수며 관리(위생,학대,의료,유기, 이웃과의 분쟁짖음,공격성)을 기본필두로 보호자(반려동물)자격, 시험을 치루어 철저히 정부의 관리아래 법을 만들어 엄격히 시행하여야 합니다.", 3
김포아지네마을. 많은후원과자원봉사가필요합니다, 2
후원 절대로 하지마세요. 저들이 다 빼서 사리사욕 채우는 데 씁니다., 3
참 현실이 안타깝네요 ㅠㅠ, 2
강아지 입양 절차를 더 까다롭고 확실하게 해야합니다.. 독일처럼요.., 3
환경과 여건만 된다면 사랑스럽고 행복하게 키워주고 싶다..ㅠ. 나중에 환경이 되면 꼭 유기견 센터에 방문해야겠다., 0
동물보호단체들아 사비라도 털어 밥먹이시오. 아니조국. 윤미향. 김홍걸 돈많아요. 달라고 하세요, 3
맞아 윤미향이 할머니 후원금을 빼돌려서 후원자들이 등을 돌린것 윤미향이 훔쳐간 돈을 되받아 동물들에 사료값하면 되겠네, 3
반려견 등록제랑 세금내게 하는 거 옳다고 본다., 3
버릴거면 입양하지 마세요 제발요~ 너무 불쌍하잖아요, 2
애견샵에서 만 분양하고.. 제발 그만좀 분양하고 하려면.. 유기견 보호소에서 입양해라 그리고 가격도 저렴하고 애견도 많이 있더라.. 아니면 키우지좀 말어.., 2
반려동물 허가제 실시하면 유기동물이 줄어든다, 2
개체수를 감소 시키는 방법밖에 없습니다., 3
왜 지 앞가림도 못하는 버러지들이 개를키우는지. 그래놓곤 댓글로는 또 이빨털겠지? 개를 사랑해라 이지롤함서, 3
마음아프다.., 2
견사들 펫샵들 다 없어져라 가정분양 합법화하고 동물법강화해라, 2
이런 시방ㅅ, 3
제발 동물사면 칩 넣도록 강제화해라, 3
개빠들이 개장수들 욕하지마라 개장수들보다 더 잔인한새끼들아, 3
매년 유기되는 강아지의 숫자만 10만 마리. 그 중에서 안락사 및 자연사(말이 자연사지 알지?)하는 유기견은 4만 마리., 2
불쌍하다 결국 다죽여야하는건데.., 2
반려동물 버려 놓고.. 보신탕 반대, 2
강남사는 사람말고 개키우지마라, 3
공원 가봐. 죄다 개들 끌고 나와서 내새끼 내새끼 내새끼 물고빨고. 그리고는 버리고 또 새강아지 구입하고. 개만도 못한 개충들., 3
좀 진득허니 키울생각 아니면 키울생각을 갖지좀 말아라 버린사람들 니가 저입장 되바라 꼭 버리는 십버러지같은 년놈들은 역지사지를 몰라, 3
후원도 지들뒷돈챙기는데가워낙많은기 믿을수가, 3
법 개정좀 하고 새로 법안도 추가해라.. 뭐 이딴 나라가.다있나..ㅉㅉ, 3
저 철장 안에서 매일 같허있으면 얼마나 힘들까 ㅠ 진짜 인간이 젤 문제다, 3
저거 애견샵 세금물리게해서 유기견 보호소에 돈 가도록 해야할듯, 3
안락사 시켜라 제발, 3
팻샵 번식장 투견장 이세곳만 없어지 면 우선 개를 사는것이 어려울것이고 또한 집집마다 번식도 허가제로 하면 이런일도 없어질듯 귀해지면 그만큼 안버리겄지, 3
끝까지 키우지도 못할거 왜자꾸 처버리는건지 그쪽들이 배아파서 난 새ㄲ들이라도 저렇게 버릴건가 처벌법좀 강화하자 진짜 이게나라냐? 어휴 불쌍한 유기견들, 3
내가 돈이많았으면 좋겠다..ㅠㅠ미안해ㅠㅠ법이 강화되서 사는것도 못하게했음 좋겠다..저런데에서만 애들 데려갈수있게..학대한쓰레기들 처벌하고..ㅠㅠ, 2
후원금 삥땅치는 윤미향 같은 애들 때문에 후원에 대한 신뢰가 떨어지고.. 으이구.., 3
이럴수록 보신탕문화를 장려해야한다. 보호소는 텅텅비게 될것이고 관리하는 후원도 필요없어지며 보양식으로 국민들 건강도 챙길수 있는 김치처럼 사회가 필요한 먹거리다, 3
결국 안락사 가겠네, 3
"국민들만 시민의식이 높으면 머하나 나라 꼬라지는 엉망이니, 강아지 공장 가정분양 펫샵 싸그리 페쇄해서 십년만 돈주고 동물 못사게 해봐라 보호소 입양으로만 키우게 반려인 경제력도 자격도 심사해서 키우게 하면 돈처발라 안락사도 안하고 유기동물 문제도 해결될걸 보신탕 업자 육견협회를 지지하는 이개호 같은 놈을 농림수산부 장관 앉힐때부터 문재인 정부는 개판이엇으니", 3
코로나로 절반이 실업자다. 사람도 살기 힘들고 사람도 자기 앞가림도 못하고 산다. 사람부터 살려라, 3
코로나 때문에 버려지는 개들이 많아졌군, 2
개키우는 새끼들 다 똑같은 넘들이야 재수없어, 3
아니 강아지 키워보면 어디 보낼 생각 못할텐데.. 보낼까싶다가도 나랑 떨어졌을때 나만 찾고 있을거 생각하면 막 아후.., 2
"버리는 사람은 물론 잘못이 있지만 너무 쉽게 분양을 해주는 샵,시스템도 문제지. 그리고 견주에게 책임을 묻는 법도 강화되어야 함.", 2
"펫샵, 번식장, 펫카페 등등 문 닫아야한다!", 3
굶어죽는것보단 음식물 쓰레기라도 맥여야지, 3
"개나소나다키우니 먹고살기도힘들면서,", 3
안락사 허용하고 정부가 도아 죠야지.!, 3
아주작은 생명이 저동물들은 무슨죄일까? 아직도 유기견을 보면 눈물을 흘린다 제발 키울것면 끝까지 죽을때까지 키울수있는 마음이 있을때 키워 저 작은 생명 강아지 너무 슬프다, 1
안락사하면되자나, 3
보조금 주면 어디다가 쓰는데 ? 개는 잡아서 보신탕으로 팔고 보조금이나 지원금은 지기들 멋내고 광내는데 써도 법에 위배사항없고 있다고 해도 벌금 조금 내면 끝인데 말이좋아 동물 보호단체이지 선량하고 어리숙하고 착한 사람들 등골 뽑이먹는곳인데 돈이 안들어오면 반려동울 칩 밬아넣어 주고20 만원 받아서 쓰고 정부나 포호단체랍시고 떠드는 사기꾼들이나 모두가 한통속이여, 3
동물관련 법을 개정하면 해결될일인데 국개들 일을 어지간히 안하는거지, 3
저 와중에도 사람보면 좋아서 꼬리흔들고 반기는거봐..ㅠㅠ버러졌어도 사람좋아하는거 맘아프다, 2
하..진짜 대체 이럴거면 왜사다가 키운거냐고ㅠㅠ, 2
한국인아니랄까바 누가한다고 다따라하네, 3
이건 애완 동물 기르는 사람한테 세금 더 거둬서 해결해야 할 문제다. 가난한 사람들 전국인이 케어해주듯이 애완동물 키우는사람들이 유기동물 케어해주는게 맞다고 본다, 2
개 키우고싶은 사람들 저기 가서 한 마리 얻어와 키우면 되지 왜 가게에 가서 살까, 3
일본이나 미국에선 가스실에 넣고 질식사시키고 다 태워죽이던데.. 결국 경제 팍팍해지고 들개들이 사람습격하기 시작하면 다른 나라마냥 대량살처분 할거 같음., 3
백날 떠들어대면 머하노 법적으로 유기하거나 학대하는 사람들 처벌할수 있게 법이 있어야 하는데 그런건 신경도 안쓰는 개한민국에선 절대 안변한다 고작 벌금 몇푼 내리는 수준에 있는 나라에서 개들만 불쌍하지 혼자사는 사람들도 개 못키우게 해야지 이건 뭐 개나소나 개키울수 있게 만들어놓으니 물건마냥 갔다버리지 답이없다 이쁜 강아지만 골라서 키우는 세상에서 과연 진심으로 반려견이라고 칭하고 키우는 사람이 얼마나 될까?, 3
세금 내야 안버리지, 3
동물단체 뭐하노?, 3
어떡해..나도 강아지 키우지만.. 저 아이들 불쌍해서 우짜노.. 내가 한마리 더 키워주고 싶은데.., 0
문재인때문이지, 3
다 편하게 해줘, 2
사람도 지금 책임못지는문제로 애낳네 마네 하는데 강아지들도 소중한 생명인데 뭔죄가있다고 장난감찍어내듯이 만들고 또만들고 버려지고 또버려지고..나라에서 이런문제도 엄격하게 관리해야한다고 생각이드는데, 2
아이고.., 2
진심 개보다못한 국회의원 줄 세금으로 유기동물 에게 지원해주자 제발, 3
현실적인 선택은 안락사 뿐, 3
책임 못질거면 애초에 키우지 말아라 난키울자신없어 절대안키움, 2
어쩌나 불쌍하다 도와주고 싶은데 요즘 너무 어렵고 길냥이들 돌 본다고 힘들어서 ㅜㅜ, 1
안녕하세요 보호소있는 강아지을 보니 마음이 아프네요 힘내세요 하늘은 스스로 돕는자을 도울것입니다 화이팅입니다, 1
큰일이네요.그만좀 버리세요 국회의원들 줄거 저기도와줍시다, 3
잡종은 안락사 시키고 순종만 나놔두자 일제 시바견 무조견 안락사 시켜라, 3
사지말고 입양하자 ㅠㅠ, 2
속상하네 ㅠ ㅠ, 2
제발 책임지지못할거면키울생각도 하지말자 결국 저아이들은 시간이지나면 ㅠㅠ, 2
결국은 아락사로 가겟네요.., 3
강아지 근황 영상보러가기, 2
숲속일기님~너무 너무 보고 싶어요..ㅜㅜㅎ이 영상도 4년전이네..ㅜㅜ 걱정도되고 어떻게 지내세요?가끔 들어와보는데 업데이트가 없넹..ㅜㅜ, 2
아가 이쁘네 엄마에게 독립했던 시기인가 봐요 건강하게 잘 자란다니 정말 감사드립니다 복받으실겁니다, 1
그냥 고맙습니다 복받으세요 아주많이, 1
에휴 우울한건 개나 사람이나 똑같아.., 3
누가 버렸구먼., 3
세상 누구보다 이뻐할 것 처럼하다 저리 강아지를 버리는 인간들의 모습.. 강아지가 장난감이냐, 3
구조해 주신 분도 감사드립니다., 1
입양 감사합니다! 복많이 받으실겁니다., 1
"아가,아기는 인간의 미성숙한 개체를 뜻함. 구분해서 씁시다. 대가리는 동물의 머리를 뜻하는데 사람한테 대가리라고 하면 기분 나쁘듯이 동물한텐 동물지칭하는 말이 있잖음. 강아지한테 왜들 아가 아기라고 하는지..본인이 개임?", 3
너같은 미모에 어찌 홀리지 않을 수 있으리.., 1
버린 새끼 죄 받을거임, 3
에휴ㅡ암튼고맙습니다ㅡ, 1
강아지차가다녀위험해요어서구해주세요참천사입니다, 1
당신은 천사입니다, 1
진짜 ㅈㄴ괴롭히고 싶네요 나중에 시골가서 개새끼하나 가져와야겟다, 3
보호센터에가면알낙사합니다, 2
어리고예쁜강아지를누가버려떨고있는데천사가나타난네요감동입니다, 1
사료를. 그냥 주면. 퍽퍽하니. 따뜻한물을. 조금 만. 부어서. 주면. 좋을거예요. 퍽퍽하지도 않고여. 굶던애들은. 한번에. 먹어치우는. 경향 이. 있거든요., 2
복많이받으실거예요 귀한생명을 하늘만큼 땅많큼 건강하시고 복많이 받으세요 감사합니다, 1
진짜 개만도. 못한인간들 이런영상볼때마다 진심 열받는다, 3
